alpha_h,omega_h,delta_h,average_velocity,average_energy,success
0.3490658503988659,2.8797932657906435,0.9599310885968813,0.15654076747939907,-2.82993,False
0.1745329251994329,3.141592653589793,0.5235987755982988,0.5475117884827417,0.610332,True
0.6108652381980153,2.8797932657906435,1.5707963267948966,0.1054377592485707,-0.132988,False
0.0872664625997164,2.0943951023931957,0.6108652381980153,0.088613156002926,-0.79485,False
0.6981317007977318,3.4033920413889422,1.4835298641951802,0.1842579542202495,1.30401,True
0.1745329251994329,1.0471975511965976,0.5235987755982988,0.15921186845647284,-1.11329,False
0.4363323129985824,2.9670597283903604,1.0471975511965976,0.12213675878362922,-1.83413,False
0.0872664625997164,2.792526803190927,0.2617993877991494,0.16482951235966697,-1.31969,False
0.4363323129985824,2.2689280275926285,1.0471975511965976,0.15258354570791274,-1.43634,False
0.5235987755982988,3.3161255787892263,0.6108652381980153,0.5741544695222889,7.40889,True
0.8726646259971648,2.9670597283903604,1.4835298641951802,0.15628787800039357,1.5887,False
0.5235987755982988,1.7453292519943295,0.6981317007977318,0.23959028350650224,0.890114,True
0.6108652381980153,1.5707963267948966,0.7853981633974483,0.18288112457700914,0.670718,True
0.6981317007977318,2.2689280275926285,1.3089969389957472,0.12907503347872212,0.150159,False
0.0872664625997164,2.181661564992912,0.4363323129985824,0.2626856370128656,-0.0604016,True
1.0471975511965976,2.9670597283903604,1.5707963267948966,0.12455538382012396,1.45243,False
0.8726646259971648,3.141592653589793,1.3089969389957472,0.21324954664434106,2.52875,True
0.0872664625997164,2.9670597283903604,0.4363323129985824,0.16376353012859915,-1.62096,False
0.6108652381980153,1.1344640137963142,0.6981317007977318,0.14729151199690155,0.520187,False
0.5235987755982988,2.356194490192345,0.6981317007977318,0.3174429822751209,1.62707,True
0.7853981633974483,2.5307274153917776,1.4835298641951802,0.13482749564810814,0.880679,False
0.8726646259971648,3.5779249665883754,1.2217304763960306,0.2875365222724692,4.0055,True
0.6108652381980153,3.141592653589793,0.7853981633974483,0.3642391727078155,3.15393,True
0.6108652381980153,3.3161255787892263,1.4835298641951802,0.1761319237524018,0.938088,True
0.4363323129985824,1.3089969389957472,0.8726646259971648,0.1393542013000765,0.140996,False
0.3490658503988659,1.7453292519943295,0.6108652381980153,0.33570395221807464,0.79765,True
0.7853981633974483,2.356194490192345,0.9599310885968813,0.1946041447397807,0.5213,False
