alpha_h,omega_h,delta_h,average_velocity,average_energy,success
0.9599310885968813,3.5779249665883754,1.3962634015954636,0.2054345728643419,3.57604,True
0.1745329251994329,2.705260340591211,0.8726646259971648,0.12023443570846921,-1.44083,False
0.6108652381980153,3.228859116189509,1.3089969389957472,0.22775633346933039,1.1872,True
0.8726646259971648,3.665191429188092,1.3089969389957472,0.25196287547916507,3.56236,True
0.5235987755982988,3.5779249665883754,1.4835298641951802,0.11638824527027913,-0.183392,False
0.7853981633974483,3.5779249665883754,1.2217304763960306,0.2902826562700434,3.12494,True
1.1344640137963142,2.8797932657906435,1.3962634015954636,0.15149977202348014,3.22298,False
0.2617993877991494,2.705260340591211,0.6108652381980153,0.4311657552118799,0.672824,True
1.0471975511965976,2.0943951023931957,1.2217304763960306,0.1601279941838439,1.64743,False
0.1745329251994329,1.6580627893946132,0.6981317007977318,0.13261942709053068,-1.05689,False
0.5235987755982988,2.007128639793479,1.0471975511965976,0.150196234030175,-1.51503,False
0.2617993877991494,1.4835298641951802,0.5235987755982988,0.308769529620679,-2.427,False
0.2617993877991494,1.5707963267948966,0.7853981633974483,0.12073104009897784,-0.964858,False
0.7853981633974483,1.832595714594046,1.1344640137963142,0.14997436045885265,-0.62064,False
0.4363323129985824,1.9198621771937625,0.6108652381980153,0.3593033684691133,1.73812,True
0.7853981633974483,3.3161255787892263,1.1344640137963142,0.23808314310216785,1.83863,False
0.2617993877991494,3.141592653589793,0.7853981633974483,0.34060087794206667,0.395436,True
0.3490658503988659,2.9670597283903604,1.1344640137963142,0.15385533596906484,-0.941296,False
1.2217304763960306,2.2689280275926285,1.2217304763960306,0.15659455655953322,2.7733,False
0.7853981633974483,3.4033920413889422,1.2217304763960306,0.2757979549640147,2.79809,True
0.8726646259971648,3.0543261909900763,1.4835298641951802,0.16101417230749115,1.69066,True
0.6108652381980153,3.490658503988659,1.3089969389957472,0.2459971748905279,1.42555,True
0.0872664625997164,1.3089969389957472,0.4363323129985824,0.11583489949642581,-0.749057,False
0.7853981633974483,3.3161255787892263,1.0471975511965976,0.25277715127281813,-0.788001,False
