alpha_h,omega_h,delta_h,average_velocity,average_energy,success
1.4835298641951802,1.0471975511965976,0.8726646259971648,0.0,0,False
1.4835298641951802,0.4363323129985824,0.0,0.0,0,False
1.3089969389957472,2.705260340591211,0.7853981633974483,0.0,0,False
0.8726646259971648,0.9599310885968813,0.8726646259971648,0.0916743105317907,0.400272,False
1.1344640137963142,3.3161255787892263,0.08726646259971647,0.0,0,False
0.6981317007977318,3.5779249665883754,1.0471975511965976,0.34115919286334145,2.93124,True
0.6108652381980153,1.0471975511965976,1.0471975511965976,0.104512363189959,0.146287,False
1.1344640137963142,2.8797932657906435,1.4835298641951802,0.14217919745172947,2.89497,True
0.17453292519943295,2.9670597283903604,0.9599310885968813,0.17170973799003178,0.135866,True
1.4835298641951802,3.6651914291880923,1.1344640137963142,0.0,0,False
0.08726646259971647,1.3089969389957472,1.4835298641951802,0.010068522886715338,0.00285739,False
0.6108652381980153,0.9599310885968813,1.2217304763960306,0.07616341003615873,0.120584,False
0.3490658503988659,2.5307274153917776,1.5707963267948966,0.09947282108405839,0.160565,False
0.0,0.08726646259971647,0.9599310885968813,0.0,0,False
0.5235987755982988,2.0943951023931953,0.4363323129985824,0.0,0,False
0.5235987755982988,1.2217304763960306,1.5707963267948966,0.06104326429155172,0.0805516,False
0.2617993877991494,0.4363323129985824,1.4835298641951802,0.016538826672448124,0.00283584,False
0.8726646259971648,3.141592653589793,0.6108652381980153,0.0,0,False
0.8726646259971648,1.4835298641951802,1.3089969389957472,0.10147557382549005,0.552456,False
1.0471975511965976,3.490658503988659,0.3490658503988659,0.0,0,False
1.5707963267948966,2.443460952792061,1.0471975511965976,0.0,0,False
1.3089969389957472,2.8797932657906435,0.0,0.0,0,False
0.7853981633974483,1.3089969389957472,1.2217304763960306,0.10490085213534828,0.3951,False
0.4363323129985824,1.8325957145940461,0.0,0.0,0,False
1.4835298641951802,3.3161255787892263,1.2217304763960306,0.0,0,False
0.5235987755982988,2.705260340591211,0.4363323129985824,0.0,0,False
0.08726646259971647,0.0,0.6981317007977318,1.87068840308697e-05,-3.80961e-08,False
1.3962634015954636,3.5779249665883754,0.8726646259971648,0.0,0,False
1.0471975511965976,1.0471975511965976,0.17453292519943295,0.0,0,False
1.0471975511965976,3.4033920413889422,1.3962634015954636,0.19585208369638232,4.05876,True
0.17453292519943295,3.490658503988659,1.5707963267948966,0.0645936799143421,0.0788486,False
1.0471975511965976,0.9599310885968813,1.5707963267948966,0.04816797980700217,0.212326,False
1.3962634015954636,1.5707963267948966,1.3089969389957472,0.08090578330794114,1.81168,False
0.17453292519943295,3.0543261909900763,0.4363323129985824,0.863835053510111,1.91811,True
0.8726646259971648,0.17453292519943295,0.9599310885968813,0.01635238789408404,0.00946841,False
0.08726646259971647,3.490658503988659,0.08726646259971647,0.2680050795619234,-0.691956,True
0.2617993877991494,2.705260340591211,1.4835298641951802,0.09464028288463136,0.115618,False
0.17453292519943295,0.4363323129985824,1.2217304763960306,0.014201587589075292,0.00151703,False
0.17453292519943295,1.4835298641951802,0.6981317007977318,0.173600973236806,0.0590486,True
1.2217304763960306,3.4033920413889422,1.1344640137963142,0.0,0,False
0.8726646259971648,1.3089969389957472,0.2617993877991494,0.0,0,False
1.1344640137963142,0.3490658503988659,1.0471975511965976,0.0,0,False
0.9599310885968813,0.2617993877991494,1.3089969389957472,0.017247961422649855,0.0201429,False
0.7853981633974483,3.490658503988659,0.3490658503988659,0.0,0,False
1.3089969389957472,1.3089969389957472,1.4835298641951802,0.059939908172822486,0.74034,False
1.3962634015954636,1.9198621771937625,0.6108652381980153,0.0,0,False
0.17453292519943295,2.443460952792061,0.9599310885968813,0.14219958584711986,0.090203,True
0.17453292519943295,3.5779249665883754,0.8726646259971648,0.2551592846155544,0.249431,True
0.3490658503988659,2.5307274153917776,0.3490658503988659,0.0,0,False
0.9599310885968813,1.9198621771937625,0.9599310885968813,0.14695644541923303,1.58359,True
1.2217304763960306,0.2617993877991494,1.2217304763960306,0.01610120946539244,-0.0552044,False
1.3962634015954636,3.2288591161895095,0.8726646259971648,0.0,0,False
0.3490658503988659,1.9198621771937625,0.17453292519943295,0.0,0,False
1.1344640137963142,2.705260340591211,0.3490658503988659,0.0,0,False
0.08726646259971647,2.705260340591211,0.2617993877991494,0.3489563489108019,-0.191269,True
0.6981317007977318,2.443460952792061,1.2217304763960306,0.20057342941734144,1.10615,True
0.8726646259971648,0.8726646259971648,0.6981317007977318,0.0,0,False
0.8726646259971648,2.5307274153917776,0.8726646259971648,0.2261728176764295,3.1327,True
0.6981317007977318,2.2689280275926285,0.17453292519943295,0.0,0,False
0.6108652381980153,2.2689280275926285,0.3490658503988659,0.0,0,False
0.9599310885968813,1.6580627893946132,1.5707963267948966,0.0831920383954909,0.542775,False
1.3089969389957472,1.9198621771937625,0.0,0.0,0,False
0.08726646259971647,1.2217304763960306,1.4835298641951802,0.009443427635019408,0.00248258,False
1.2217304763960306,1.4835298641951802,1.5707963267948966,0.06671510779648847,0.741196,False
1.1344640137963142,2.705260340591211,1.3962634015954636,0.14891160352886076,2.94629,True
1.3089969389957472,2.6179938779914944,1.2217304763960306,0.0,0,False
0.08726646259971647,0.5235987755982988,0.8726646259971648,0.018055856436398773,0.00136606,False
0.2617993877991494,1.0471975511965976,0.6981317007977318,0.14854378688685485,0.0740952,True
0.8726646259971648,0.2617993877991494,0.6981317007977318,0.0,0,False
0.8726646259971648,2.356194490192345,1.3089969389957472,0.1627656396275755,1.44382,True
0.08726646259971647,0.4363323129985824,1.2217304763960306,0.004800276805410111,0.000332576,False
0.6981317007977318,2.443460952792061,0.9599310885968813,0.23740350430482204,1.3444,True
0.7853981633974483,2.8797932657906435,1.5707963267948966,0.1462569527976114,1.11913,True
1.3089969389957472,2.792526803190927,1.4835298641951802,0.124840611747252,3.77119,False
0.5235987755982988,1.1344640137963142,1.4835298641951802,0.062243057238208326,0.0784229,False
1.2217304763960306,3.4033920413889422,0.9599310885968813,0.0,0,False
0.6981317007977318,2.6179938779914944,0.6108652381980153,0.0,0,False
0.2617993877991494,0.17453292519943295,1.3089969389957472,0.008393976004558214,0.000500618,False
0.17453292519943295,1.9198621771937625,1.2217304763960306,0.06395792741101328,0.0316365,False
1.5707963267948966,1.5707963267948966,0.0,0.0,0,False
0.17453292519943295,0.4363323129985824,1.1344640137963142,0.016359056807435633,0.00178593,False
