alpha_h,omega_h,delta_h,average_velocity,average_energy,success
0.9405385413524998,3.005844822879123,0.52,0.0,0,False
0.727220521664304,2.676171519724639,0.26,0.0,0,False
0.24725497736586335,1.6871516102611852,0.52,0.4443540682487077,19.0397,False
0.727220521664304,2.3464982165701542,0.52,0.0,0,False
0.691667518382938,2.676171519724639,0.26,0.0,0,False
0.3005844822879123,2.3464982165701542,0.26,0.0,0,False
0.4072434921320102,3.335518126033608,0.43,0.0,0,False
0.10504296424039947,3.005844822879123,0.52,0.25446447956443996,0.308624,True
0.24725497736586335,2.3464982165701542,0.43,0.4074943830346492,124.835,False
0.8161030298677189,3.6651914291880923,0.26,0.0,0,False
0.7805500265863531,0.6981317007977318,0.43,0.0,0,False
0.21170197408449737,0.6981317007977318,0.43,0.08381458311661066,7.96082,False
0.46057299705405913,2.676171519724639,0.52,0.0,0,False
0.8694325347897679,1.0278050039522162,0.52,0.0,0,False
0.7627735249456701,1.3574783071067007,0.26,0.0,0,False
0.727220521664304,1.0278050039522162,0.43,0.0,0,False
1.0294210495559148,1.0278050039522162,0.43,0.0,0,False
0.656114515101572,3.005844822879123,0.26,0.0,0,False
0.673891016742255,1.3574783071067007,0.52,0.0,0,False
0.6027850101795231,0.6981317007977318,0.52,0.1323000972300529,16.0606,False
0.8161030298677189,1.3574783071067007,0.26,0.0,0,False
0.7449970233049871,2.676171519724639,0.26,0.0,0,False
0.4072434921320102,3.6651914291880923,0.52,0.0,0,False
0.727220521664304,0.6981317007977318,0.52,0.0,0,False
0.620561511820206,1.3574783071067007,0.52,0.07085280964319901,62.3922,False
0.12281946588108246,3.6651914291880923,0.26,0.3834475949403364,16.1038,False
0.656114515101572,3.005844822879123,0.43,0.0,0,False
0.44279649541337623,3.005844822879123,0.43,0.0,0,False
0.8161030298677189,2.3464982165701542,0.43,0.0,0,False
0.7805500265863531,3.335518126033608,0.26,0.0,0,False
0.19392547244381436,1.0278050039522162,0.52,0.22840681000085683,2.36248,False
0.833879531508402,0.6981317007977318,0.52,0.0,0,False
0.5494555052574742,2.676171519724639,0.26,0.0,0,False
1.0116445479152318,1.3574783071067007,0.26,0.0,0,False
0.691667518382938,3.6651914291880923,0.43,0.0,0,False
0.21170197408449737,2.3464982165701542,0.43,0.8715816822953006,22.5912,False
0.673891016742255,3.335518126033608,0.52,0.0,0,False
0.35391398720996126,2.0168249134156695,0.43,0.0,0,False
0.7805500265863531,1.6871516102611852,0.43,0.0,0,False
0.9583150429931829,1.6871516102611852,0.52,0.0,0,False
0.9583150429931829,2.0168249134156695,0.52,0.0,0,False
0.9405385413524998,1.0278050039522162,0.26,0.0,0,False
0.5316790036167912,1.0278050039522162,0.52,0.22328142066490195,23.5496,False
1.0116445479152318,3.335518126033608,0.52,0.0,0,False
0.33613748556927825,2.676171519724639,0.26,0.0,0,False
0.6383380134608891,1.0278050039522162,0.26,0.0,0,False
0.4250199937726933,2.0168249134156695,0.43,0.0,0,False
0.3005844822879123,0.6981317007977318,0.26,0.0,0,False
0.673891016742255,2.676171519724639,0.52,0.0,0,False
0.3183609839285953,1.0278050039522162,0.43,0.3698069582270729,19.22,False
0.833879531508402,1.0278050039522162,0.26,0.0,0,False
0.673891016742255,2.0168249134156695,0.26,0.0,0,False
0.5139025019761081,1.6871516102611852,0.43,0.0,0,False
0.5494555052574742,2.3464982165701542,0.43,0.0,0,False
0.7805500265863531,0.6981317007977318,0.26,0.0,0,False
0.620561511820206,2.3464982165701542,0.43,0.0,0,False
0.4961260003354252,2.676171519724639,0.52,0.0,0,False
0.33613748556927825,0.6981317007977318,0.52,0.13032262779517717,2.88093,False
0.8161030298677189,2.0168249134156695,0.43,0.0,0,False
0.9049855380711338,1.0278050039522162,0.52,0.0,0,False
0.4961260003354252,1.3574783071067007,0.52,0.3148979899594716,60.013,False
0.2650314790065464,2.0168249134156695,0.26,0.0,0,False
0.46057299705405913,2.3464982165701542,0.52,0.0,0,False
0.8516560331490849,1.3574783071067007,0.43,0.0,0,False
0.7094440200236211,2.676171519724639,0.26,0.0,0,False
0.8872090364304509,1.3574783071067007,0.26,0.0,0,False
0.38946699049132727,0.6981317007977318,0.26,0.0,0,False
0.620561511820206,3.005844822879123,0.43,0.0,0,False
0.37169048885064426,3.6651914291880923,0.43,0.0,0,False
0.5494555052574742,1.0278050039522162,0.26,0.0,0,False
0.9760915446338659,1.3574783071067007,0.52,0.0,0,False
0.9938680462745488,3.6651914291880923,0.52,0.0,0,False
0.19392547244381436,1.3574783071067007,0.43,0.260692860883987,5.94495,False
0.9227620397118168,1.0278050039522162,0.43,0.0,0,False
0.24725497736586335,2.0168249134156695,0.26,0.0,0,False
0.46057299705405913,1.6871516102611852,0.26,0.0,0,False
0.15837246916244843,3.6651914291880923,0.43,0.527380816582948,4.63975,False
0.7449970233049871,1.3574783071067007,0.52,0.0,0,False
1.0471975511965976,2.0168249134156695,0.43,0.0,0,False
1.0471975511965976,1.0278050039522162,0.52,0.0,0,False
0.8161030298677189,0.6981317007977318,0.26,0.0,0,False
1.0471975511965976,3.005844822879123,0.26,0.0,0,False
0.44279649541337623,2.0168249134156695,0.26,0.0,0,False
0.15837246916244843,3.6651914291880923,0.26,0.7834348021373327,9.03085,False
0.2650314790065464,1.3574783071067007,0.43,0.7895991354197125,23.211,False
0.656114515101572,1.6871516102611852,0.43,0.0,0,False
0.833879531508402,3.6651914291880923,0.26,0.0,0,False
0.24725497736586335,3.6651914291880923,0.43,0.0,0,False
0.9583150429931829,1.0278050039522162,0.26,0.0,0,False
0.7094440200236211,0.6981317007977318,0.43,0.19743317455989234,355.535,False
0.2828079806472293,1.6871516102611852,0.26,0.0,0,False
0.08726646259971647,1.3574783071067007,0.52,0.08571692198949672,1.02432,False
0.9583150429931829,1.6871516102611852,0.43,0.0,0,False
0.37169048885064426,2.0168249134156695,0.26,0.0,0,False
1.0471975511965976,2.676171519724639,0.43,0.0,0,False
0.46057299705405913,2.676171519724639,0.43,0.0,0,False
0.35391398720996126,1.0278050039522162,0.52,0.25840779971295613,2.38216,False
0.46057299705405913,1.0278050039522162,0.43,0.34947557747237823,37.5377,False
0.8694325347897679,0.6981317007977318,0.43,0.0,0,False
0.8161030298677189,3.335518126033608,0.43,0.0,0,False
0.620561511820206,3.005844822879123,0.26,0.0,0,False
0.24725497736586335,1.0278050039522162,0.26,0.0,0,False
0.5850085085388401,0.6981317007977318,0.26,0.0,0,False
0.4250199937726933,1.3574783071067007,0.26,0.0,0,False
