alpha_h,omega_h,delta_h,average_velocity,average_energy
0.08726646259971647,1.3089969389957468,1.0471975511965976,0.01575224858997815,0.005223966944897737
0.13962634015954636,1.3089969389957468,1.0471975511965976,0.045772580731000205,0.012328730498402241
0.19198621771937624,1.3089969389957468,1.0471975511965976,0.07592487058217467,0.0236509387523821
0.24434609527920612,1.3089969389957468,1.0471975511965976,0.10199634792149384,0.04129911570972432
0.296705972839036,1.3089969389957468,1.0471975511965976,0.12135266465713923,0.06708084988762279
0.3490658503988659,1.3089969389957468,1.0471975511965976,0.1362518593933152,0.09892011758083742
0.4014257279586958,1.3089969389957468,1.0471975511965976,0.14530300163253226,0.1416831466055726
0.4537856055185257,1.3089969389957468,1.0471975511965976,0.153486435488212,0.19026061588839502
0.5061454830783556,1.3089969389957468,1.0471975511965976,0.1562053594011412,0.24997953733430456
0.5585053606381855,1.3089969389957468,1.0471975511965976,0.16100591683354082,0.31448660651418825
0.6108652381980153,1.3089969389957468,1.0471975511965976,0.15966206640133726,0.3852830147994505
0.6632251157578452,1.3089969389957468,1.0471975511965976,0.16163803513149796,0.4710198284622421
0.715584993317675,1.3089969389957468,1.0471975511965976,0.159737582963309,0.5508454587545863
0.7679448708775048,1.3089969389957468,1.0471975511965976,0.157021570904301,0.681916021467609
0.8203047484373347,1.3089969389957468,1.0471975511965976,0.15694619232103665,0.7697262951964471
0.8726646259971645,1.3089969389957468,1.0471975511965976,0.14864128571683474,0.9766471875318279
0.9250245035569944,1.3089969389957468,1.0471975511965976,0.15083699757260316,1.1014150300180836
0.9773843811168242,1.3089969389957468,1.0471975511965976,0.13748401918087944,1.4359010233019254
1.029744258676654,1.3089969389957468,1.0471975511965976,0.13776093929640376,1.8372753219304792
1.082104136236484,1.3089969389957468,1.0471975511965976,0.11781349509725304,2.4605917930685104
1.134464013796314,1.3089969389957468,1.0471975511965976,0.08355815452670416,4.092727910280075
1.186823891356144,1.3089969389957468,1.0471975511965976,0.05590251672304143,4.424777573150556
0.08726646259971647,1.4835298641951797,1.0471975511965976,0.017307794778836205,0.006765251810497774
0.13962634015954636,1.4835298641951797,1.0471975511965976,0.05192496610716539,0.01607598040850912
0.19198621771937624,1.4835298641951797,1.0471975511965976,0.08713832075387826,0.030173152496019755
0.24434609527920612,1.4835298641951797,1.0471975511965976,0.11770960967916867,0.05265899453517754
0.296705972839036,1.4835298641951797,1.0471975511965976,0.14018539547191877,0.08460170876147562
0.3490658503988659,1.4835298641951797,1.0471975511965976,0.1570001265667827,0.12480168813634407
0.4014257279586958,1.4835298641951797,1.0471975511965976,0.16859400945340675,0.17512630526750447
0.4537856055185257,1.4835298641951797,1.0471975511965976,0.17605007239772674,0.23513015823657427
0.5061454830783556,1.4835298641951797,1.0471975511965976,0.18192332603663425,0.30632582402744923
0.5585053606381855,1.4835298641951797,1.0471975511965976,0.18372038844771832,0.3818766675107048
