alpha_h,omega_h,delta_h,average_velocity,average_energy
0.08726646259971647,1.4835298641951797,0.5235987755982988,0.09013395086307084,0.018829188905770903
0.13962634015954636,1.4835298641951797,0.5235987755982988,0.22251433562650885,0.057354464259087835
0.19198621771937624,1.4835298641951797,0.5235987755982988,0.30628498226221923,0.15044839428667617
0.24434609527920612,1.4835298641951797,0.5235987755982988,0.3469056250257554,0.2920931133063415
0.296705972839036,1.4835298641951797,0.5235987755982988,0.36706501920729323,0.48479027619760223
0.3490658503988659,1.4835298641951797,0.5235987755982988,0.37369999491748396,0.7276823783859608
0.4014257279586958,1.4835298641951797,0.5235987755982988,0.369614859332364,1.0247746070479562
0.4537856055185257,1.4835298641951797,0.5235987755982988,0.3634025080943159,1.3748029721466657
0.5061454830783556,1.4835298641951797,0.5235987755982988,0.34603742779264834,1.7932023965453212
0.5585053606381855,1.4835298641951797,0.5235987755982988,0.33302537299302615,2.269540722083799
0.6108652381980153,1.4835298641951797,0.5235987755982988,0.3065854596158828,2.8388394548877613
0.6632251157578452,1.4835298641951797,0.5235987755982988,0.28983989152990103,3.4669478985812168
0.715584993317675,1.4835298641951797,0.5235987755982988,0.256164685408831,4.253608671345283
0.7679448708775048,1.4835298641951797,0.5235987755982988,0.22804530312251997,4.970559591069465
0.8203047484373347,1.4835298641951797,0.5235987755982988,0.14353417524321704,6.401026552097145
0.08726646259971647,1.3089969389957468,0.5235987755982988,0.08142575107964486,0.014527810677437055
0.13962634015954636,1.3089969389957468,0.5235987755982988,0.19504018112652408,0.04365242160007382
0.19198621771937624,1.3089969389957468,0.5235987755982988,0.2612578819342388,0.11491601262374046
0.24434609527920612,1.3089969389957468,0.5235987755982988,0.3029178734892411,0.2216440444194609
0.296705972839036,1.3089969389957468,0.5235987755982988,0.3103053245845885,0.3717581178878504
0.3490658503988659,1.3089969389957468,0.5235987755982988,0.32508197884565654,0.5509179059474762
0.4014257279586958,1.3089969389957468,0.5235987755982988,0.3125642119048161,0.7824085523884731
0.4537856055185257,1.3089969389957468,0.5235987755982988,0.31261730874155047,1.0439723300785297
0.5061454830783556,1.3089969389957468,0.5235987755982988,0.29697486823898533,1.3626765228713806
0.5585053606381855,1.3089969389957468,0.5235987755982988,0.28313066051114477,1.728153043144477
0.6108652381980153,1.3089969389957468,0.5235987755982988,0.2681394465165529,2.145890639629958
0.6632251157578452,1.3089969389957468,0.5235987755982988,0.24270074616317397,2.6529707539903025
0.715584993317675,1.3089969389957468,0.5235987755982988,0.22789728421085537,3.1830375228032803
0.7679448708775048,1.3089969389957468,0.5235987755982988,0.1948903581804002,3.8600159558060723
0.08726646259971647,1.3962634015954634,0.5235987755982988,0.08594704948776276,0.01659114689601729
0.13962634015954636,1.3962634015954634,0.5235987755982988,0.208386553861809,0.05035733565630321
0.19198621771937624,1.3962634015954634,0.5235987755982988,0.28391549689292034,0.13190057324733132
0.24434609527920612,1.3962634015954634,0.5235987755982988,0.3236544548405776,0.2555053411097826
0.296705972839036,1.3962634015954634,0.5235987755982988,0.33904264789190613,0.4264649013469569
0.3490658503988659,1.3962634015954634,0.5235987755982988,0.3488061957811081,0.6345519927726262
0.4014257279586958,1.3962634015954634,0.5235987755982988,0.34093563022945544,0.8998175874726411
0.4537856055185257,1.3962634015954634,0.5235987755982988,0.33866412337725293,1.195204768322801
0.5061454830783556,1.3962634015954634,0.5235987755982988,0.3189642358824315,1.572891682688196
0.5585053606381855,1.3962634015954634,0.5235987755982988,0.3099090724228392,1.9660931671937096
0.6108652381980153,1.3962634015954634,0.5235987755982988,0.28273994944633507,2.5028813645889523
0.6632251157578452,1.3962634015954634,0.5235987755982988,0.26922704072899595,3.0163124131401693
0.715584993317675,1.3962634015954634,0.5235987755982988,0.23743602492052954,3.7254394341765353
0.7679448708775048,1.3962634015954634,0.5235987755982988,0.21676074122845781,4.265038090913086
0.8203047484373347,1.3962634015954634,0.5235987755982988,0.128896361393444,5.597514816486444
0.08726646259971647,1.308996938995747,0.5235987755982988,0.08107790886833106,0.014569366935591046
0.13962634015954636,1.308996938995747,0.5235987755982988,0.1958714596567607,0.04376055450099036
0.19198621771937624,1.308996938995747,0.5235987755982988,0.2602281428857132,0.11438800159040534
0.24434609527920612,1.308996938995747,0.5235987755982988,0.3047302178158572,0.22257858897547758
0.296705972839036,1.308996938995747,0.5235987755982988,0.30896408588294577,0.37168371050522575
0.3490658503988659,1.308996938995747,0.5235987755982988,0.3244213380930378,0.5514737231964199
0.4014257279586958,1.308996938995747,0.5235987755982988,0.3145422936894228,0.7794232317234042
0.4537856055185257,1.308996938995747,0.5235987755982988,0.31088972760028183,1.0483063928487928
0.5061454830783556,1.308996938995747,0.5235987755982988,0.3004256898848091,1.3591090795400467
0.5585053606381855,1.308996938995747,0.5235987755982988,0.2810569676809935,1.7325983334403865
0.6108652381980153,1.308996938995747,0.5235987755982988,0.26936151387490304,2.137198820928441
0.6632251157578452,1.308996938995747,0.5235987755982988,0.2416143938782653,2.66512717255028
0.715584993317675,1.308996938995747,0.5235987755982988,0.227358828020582,3.178312688411592
0.7679448708775048,1.308996938995747,0.5235987755982988,0.1962201029650585,3.8595953206030287
0.8203047484373347,1.308996938995747,0.5235987755982988,0.047782746705043656,6.637095152391615
0.08726646259971647,1.134464013796314,0.5235987755982988,0.07199248231996207,0.010821277766222373
0.13962634015954636,1.134464013796314,0.5235987755982988,0.1690805714550717,0.032617029173209994
0.19198621771937624,1.134464013796314,0.5235987755982988,0.21786975737914946,0.0840405697952015
0.24434609527920612,1.134464013796314,0.5235987755982988,0.2560729114708743,0.1639896862996396
0.296705972839036,1.134464013796314,0.5235987755982988,0.26453717433884616,0.26976797335093267
0.3490658503988659,1.134464013796314,0.5235987755982988,0.26798362245298885,0.4087602793113811
0.4014257279586958,1.134464013796314,0.5235987755982988,0.27189996404798683,0.5716957778771065
0.4537856055185257,1.134464013796314,0.5235987755982988,0.25805551296642815,0.770273101946664
0.5061454830783556,1.134464013796314,0.5235987755982988,0.25222612593981175,1.0032769226419265
0.5585053606381855,1.134464013796314,0.5235987755982988,0.24236971069357055,1.2610423871049687
0.6108652381980153,1.134464013796314,0.5235987755982988,0.22092076383455023,1.583192919857101
0.6632251157578452,1.134464013796314,0.5235987755982988,0.20949226801780912,1.9240734152930183
0.715584993317675,1.134464013796314,0.5235987755982988,0.19015956832938868,2.3462176436392594
0.7679448708775048,1.134464013796314,0.5235987755982988,0.16473178798436527,2.7720501678693057
0.08726646259971647,1.2217304763960304,0.5235987755982988,0.0765812298411687,0.01262955086072304
0.13962634015954636,1.2217304763960304,0.5235987755982988,0.18244523732375925,0.03781606373683189
0.19198621771937624,1.2217304763960304,0.5235987755982988,0.23863725482515638,0.09858376745965007
0.24434609527920612,1.2217304763960304,0.5235987755982988,0.2807039767800008,0.19177474757686241
0.296705972839036,1.2217304763960304,0.5235987755982988,0.2851829706712287,0.31693956263304024
0.3490658503988659,1.2217304763960304,0.5235987755982988,0.2962011706994944,0.47790261748241514
0.4014257279586958,1.2217304763960304,0.5235987755982988,0.2952084647310458,0.6676676952926868
0.4537856055185257,1.2217304763960304,0.5235987755982988,0.2825138946423606,0.903051672744851
0.5061454830783556,1.2217304763960304,0.5235987755982988,0.27836769820313667,1.165896602693337
0.5585053606381855,1.2217304763960304,0.5235987755982988,0.25844630771910704,1.491116756518092
0.6108652381980153,1.2217304763960304,0.5235987755982988,0.2450095278775385,1.852578362355325
0.6632251157578452,1.2217304763960304,0.5235987755982988,0.22964979135054042,2.255042696079115
0.715584993317675,1.2217304763960304,0.5235987755982988,0.20282969007413085,2.771444718351897
0.7679448708775048,1.2217304763960304,0.5235987755982988,0.18610864793282197,3.1697622231528495
0.8203047484373347,1.2217304763960304,0.5235987755982988,0.04986606106042975,5.21159692289432
0.08726646259971647,1.0471975511965976,0.5235987755982988,0.06724098835075597,0.009164823296503505
0.13962634015954636,1.0471975511965976,0.5235987755982988,0.1558085512738016,0.02782049444030333
0.19198621771937624,1.0471975511965976,0.5235987755982988,0.1981614409822174,0.07062355357319712
0.24434609527920612,1.0471975511965976,0.5235987755982988,0.23115092775777576,0.13842728122432446
0.296705972839036,1.0471975511965976,0.5235987755982988,0.2453624031000324,0.22829509467452425
0.3490658503988659,1.0471975511965976,0.5235987755982988,0.24087977230877025,0.34319346989753224
0.4014257279586958,1.0471975511965976,0.5235987755982988,0.24582477034324168,0.4829666119140184
0.4537856055185257,1.0471975511965976,0.5235987755982988,0.24083721142721282,0.6447052618260052
0.5061454830783556,1.0471975511965976,0.5235987755982988,0.2257566367793976,0.8469740290611222
0.5585053606381855,1.0471975511965976,0.5235987755982988,0.21932753845378358,1.0721349320396378
