alpha_h,omega_h,delta_h,average_velocity,average_energy
0.08726646259971647,1.4835298641951797,0.8726646259971648,0.03658605823722114,0.014899306793724023
0.13962634015954636,1.4835298641951797,0.8726646259971648,0.09718784368862629,0.03339366841423313
0.19198621771937624,1.4835298641951797,0.8726646259971648,0.14574814629593713,0.06752156103296236
0.24434609527920612,1.4835298641951797,0.8726646259971648,0.17430664471879173,0.11879972048537245
0.296705972839036,1.4835298641951797,0.8726646259971648,0.1956371831854748,0.1895711350848502
0.3490658503988659,1.4835298641951797,0.8726646259971648,0.20381373814071868,0.26753888188507247
0.4014257279586958,1.4835298641951797,0.8726646259971648,0.21301435397724003,0.36364337225070287
0.4537856055185257,1.4835298641951797,0.8726646259971648,0.2127191337651305,0.4537864728613203
0.5061454830783556,1.4835298641951797,0.8726646259971648,0.21543953484031814,0.5633125042261962
0.5585053606381855,1.4835298641951797,0.8726646259971648,0.211560336265146,0.6571039624280065
0.6108652381980153,1.4835298641951797,0.8726646259971648,0.20942933382145512,0.7729505717171594
0.6632251157578452,1.4835298641951797,0.8726646259971648,0.20441414136161676,0.8690158105866808
0.715584993317675,1.4835298641951797,0.8726646259971648,0.19813341793066405,0.9918056677361665
0.7679448708775048,1.4835298641951797,0.8726646259971648,0.193139286527352,1.0959652473969037
0.8203047484373347,1.4835298641951797,0.8726646259971648,0.18340584533278564,1.2323574055003683
0.8726646259971645,1.4835298641951797,0.8726646259971648,0.1787192577774653,1.3573670708513208
0.9250245035569944,1.4835298641951797,0.8726646259971648,0.16644544003453254,1.518085042721221
0.9773843811168242,1.4835298641951797,0.8726646259971648,0.16176348551037922,1.6800187103768431
1.029744258676654,1.4835298641951797,0.8726646259971648,0.14808246660345184,1.883307080291821
1.082104136236484,1.4835298641951797,0.8726646259971648,0.14258996696903822,2.113124593793302
1.134464013796314,1.4835298641951797,0.8726646259971648,0.12885067358882712,2.4094090058223414
1.186823891356144,1.4835298641951797,0.8726646259971648,0.12029732962213545,2.8458987184852504
1.239183768915974,1.4835298641951797,0.8726646259971648,0.10821965024676725,3.3703616064008632
